ApplicationID,ApplicationNumber,ApplicantType,Participants,Institution,InstCity,InstState,InstPostalCode,InstCountry,CouncilDate,YearAwarded,ProjectTitle,FieldCode,FieldName,ProgramID,ProgramName,DivisionID,DivisionName,OfferedOutright,OfferedMatching,ApprovedOutright,ApprovedMatching,AwardOutright,AwardMatching,OriginalAmount,SupplementAmount,GrantPeriod,ProjectDesc,ToSupport,Gender,Race,Culture,Language,Religion,Country,U.S. Census Label
214955,HK-50022-12,O,"Nancy Maron (Project Director, 01/31/2012 - present)","Ithaka Harbors, Inc.",New York,NY,10065-8112,USA,7/12/2015,2012,Sustaining the Digital Humanities: Host Institution Support Beyond the Start Up Phase,L7,Economics,284,Digital Humanities Implementation Grants,12,Digital Humanities,$0.00,$0.00,"$157,204.45",$0.00,"$157,204.00",$0.00,"$157,204.00",$0.00,9/1/2012 Ð 3/31/2014,"This project builds on the Ithaka Case Studies in Sustainability, which helped to surface the significance of the host institution as a key element in the survival of digital humanities projects. To unwrap the layers of assumptions concerning the sort of support a host institution is expected or hoped to be providing, this research will be based on a sector-wide scan to map key points in a project’s lifecycle when the host institution is likely to play a role and ""deep dives"" at two institutions to develop an in-depth picture of the range of digital humanities projects on these campuses. By examining the institutional support ecosystem and the value system that undergirds it, we will provide both project leaders and university decision-makers the data, examples, and guidance they need, including a toolkit to conduct their own research, to work together to encourage the long-term sustainability of the digital humanities resources that continue to enrich the scholarly landscape.","To support: An analytical report on institutional support frameworks and administrative attitudes toward sustaining digital humanities projects in higher education, as well as on-campus sustainability workshops and a research toolkit to facilitate the continuation of this research.",,,,,,,
214965,HK-50032-12,O,"David Miller (Project Director, 01/31/2012 - present)",University of South Carolina Research Foundation,Columbia,SC,29208-0001,USA,7/12/2015,2012,PARAGON: Intelligent Digital Collation and Difference Detection,D1,"Literature, General",284,Digital Humanities Implementation Grants,12,Digital Humanities,$0.00,$0.00,"$300,171.00",$0.00,"$300,171.00",$0.00,"$300,171.00",$0.00,9/1/2012 Ð 8/31/2015,"PARAGON builds on a successful prototype funded by an NEH startup grant in 2009. This prototype demonstrated that combining SIFT (scale-invariant feature transform) and TPS (Thin-Plate Spline) algorithms makes it possible to automate the detailed comparison of scanned images captured under varying circumstances, whether scanned, camera-taken from different heights or angles, rotated, differently lighted, or even slightly warped. PARAGON will develop this prototype into a robust, open-source software capable of analyzing and collating large sets of digital images.","To support: The further development of advanced collation and difference detection software that allows for the robust comparison of scanned images of texts, even if those scans include errors like warping of the page.",,,,,,,
214970,HK-50037-12,O,"Eric Kansa (Project Director, 01/31/2012 - present)",Alexandria Archive Institute,San Francisco,CA,94127-2036,USA,7/12/2015,2012,Applying Linked Open Data: Refining a Model of Data Sharing as Publication,LA,Archaeology,284,Digital Humanities Implementation Grants,12,Digital Humanities,$0.00,$0.00,"$261,056.00",$0.00,"$261,056.00",$0.00,"$261,056.00",$0.00,9/1/2012 Ð 9/30/2015,"Twenty-first century humanistic research has unprecedented opportunities to advance new models of scholarly communication together with new data-driven avenues of investigation. This project will help establish ""data sharing as publication"" as a scalable and professionally-valued model for the dissemination of humanistic research data. The project will develop case studies involving cross-collections research on trade and exchange in the Ancient Near East and East Mediterranean. In developing publishing workflows toward Linked Open Data, the project will help align the needs of the research profession with rapidly expanding capabilities of the Web of Data.","To support: The further development of a platform and refinement of workflows to store, describe, and publish archeological datasets, using an initial collection of data related to trade and exchange patterns in the ancient Near East and East Mediterranean.",,,,,,,
214981,HK-50048-12,O,"William Ferster (Co Project Director, 01/31/2012 - present); S. Max Edelson (Project Director, 01/31/2012 - present)",University of Virginia,Charlottesville,VA,22904-4195,USA,7/12/2015,2012,MapScholar: A Web Tool for Publishing Interactive Cartographic Collections,A1,"History, General",284,Digital Humanities Implementation Grants,12,Digital Humanities,$0.00,$0.00,"$297,115.00",$0.00,"$297,115.00",$0.00,"$297,115.00",$0.00,9/1/2012 Ð 8/31/2015,"MapScholar is an interactive visualization tool for historic map collections. It offers an open-source portal that gives individual scholars the independent means of gathering high-resolution images, analyzing them in rich geospatial contexts, and using them to illustrate new interpretations in the history of cartography and related humanities fields. It joins together data in industry-standard file formats with free and effective data-serving sites such as Flickr and Google Docs to display its on-the-fly visualizations. MapScholar enhances traditional books and articles by making it possible -- at no cost to publishers -- to mount stunning web displays of map collections assembled from libraries around the world. MapScholar’s key innovation is how it brings maps together -- regardless of the archive in which they sit -- for the purpose of generating new knowledge about human perceptions of geographic space.","To support: The further development of MapScholar, an online interactive tool that allows humanities scholars and students to combine digitized maps from disparate humanities collections to generate dynamic visualizations for use in online scholarly publications.",,,,,,,
221970,HJ-50173-14,O,"Peter Bol (Project Director, 05/16/2013 - present)",Harvard University,Cambridge,MA,02138-3800,USA,11/13/2015,2014,Automating Data Extraction from Chinese Texts,Y3,"Computer Science, Interdisciplinary Studies, Other",271,Digging into Data,12,Digital Humanities,$0.00,$0.00,"$125,000.00",$0.00,"$125,000.00",$0.00,"$125,000.00",$0.00,2/1/2014 Ð 1/31/2016,"The Automating Data Extraction from Chinese Texts Project aims to provide humanists and social scientists with a means of transforming 2200 years of Chinese texts into structured data. The project will fully develop an open-source platform that allows its users to apply sophisticated text-mining techniques, hitherto the domain of information scientists, to a wide variety of historical and literary texts. Users interested in biographical data, for example, will be able to tag and extract personal names, dates, place names, official titles and postings, kinship ties, and other social relationships. The platform will be tested against 2000 local histories spanning an 800-year period and 19,000 letters and 500 notebooks dating from the seventh through the thirteenth century. Data extracted from the sample repositories will be used to enrich text-mining applications and will also be made available in English and Chinese for research through open-access online databases and data archives.","To support: The development of the Automating Data Extraction from Chinese Texts platform to allow scholars to transform texts written in classical Chinese into highly structured data suitable for the application of text mining techniques. The project is led by humanities scholars and computer scientists from Harvard University (US) and King's College, London (UK) with additional expertise provided by scholars from National Taiwan University and Academia Sinica, Taiwan. The UK partner is requesting _125,000 from the UK funding consortium.",,,,,,,
221975,HJ-50178-14,O,"Philip Sellew (Project Director, 05/16/2013 - present)","University of Minnesota, Twin Cities",Minneapolis,MN,55455-0433,USA,11/13/2015,2014,Resurrecting Early Christian Lives: Digging in Papyri in a Digital Age,Y3,"Computer Science, Interdisciplinary Studies, Other",271,Digging into Data,12,Digital Humanities,$0.00,$0.00,"$174,977.00",$0.00,"$174,977.00",$0.00,"$174,977.00",$0.00,2/1/2014 Ð 1/31/2016,"Our team proposes to study papyrus documents from Egypt found in trash heaps: scraps giving us rich evidence of human activity in the ancient Mediterranean. They allow us to retrieve lost poetry, new gospels, and everyday writings: letters, contracts, census returns, homilies, recipes. Half a million fragments await study in the Oxyrhynchus collection alone. Building on data from our crowd-sourcing transcriptions of this material in Greek, we will study a range of papyri relevant to early Christianity. We will develop a transcription tool for Coptic, the late version of Egyptian used by Christians. We will complete a web-based interface to allow scholars to edit the results of the transcriptions; these tools allow us to look in detail at complex networks of identity and authority and examine how Christians saw their new religion as part of their other identities (Greek, Egyptian, Roman, merchant, monk). Our tools and our results will be made available to other developers and scholars.","To support: A collaboration between the University of Minnesota and Oxford University to study Christian identity in Greco-Roman Egypt. By developing a transcription tool for the Coptic language, the team will engage citizen scholars to help transcribe thousands of Egyptian papyrus documents that help tell the story of early Christian life. The UK team is requesting _123,336 from the UK funding consortium.",,,,,,,
221982,HJ-50185-14,O,"Robert Morrissey (Project Director, 05/16/2013 - present)",University of Chicago,Chicago,IL,60637-5418,USA,11/13/2015,2014,Commonplace Cultures: Mining Shared Passages in the 18th Century using Sequence Alignment and Visual Analytics,Y3,"Computer Science, Interdisciplinary Studies, Other",271,Digging into Data,12,Digital Humanities,$0.00,$0.00,"$124,948.00",$0.00,"$124,948.00",$0.00,"$124,948.00",$0.00,1/1/2014 Ð 12/31/2015,"Recent scholarship has demonstrated that the various practices associated with Early Modern commonplacing--the extraction and organization of quotations and other passages for later recall and reuse--were highly effective strategies for dealing with the perceived ""information overload"" of the period. But, the 18th century was also a crucial moment in the modern construction of a new sense of self-identity. Our goal is to examine this paradigm shift in 18th-century culture from the perspective of commonplaces and their textual and historical deployment in the contexts of collecting, reading, writing, classifying, and learning. These practices allowed individuals to master a collective literary culture through the art of commonplacing, a nexus of intertextual activities that we aim to explore through the concerted application of sequence alignment algorithms for shared passage detection and large-scale visual analytics on the largest collection of 18th-century works ever assembled.","To support: A project to trace the practice and influence of textual and visual materials found in early modern European commonplaces, thematic organizations of quotations and other passages for later use. The project is led by humanities scholars and computer scientists from the University of Chicago and the University of Oxford's e-Research Centre and Voltaire Foundation. The UK partner is requesting _125,000 from the UK funding consortium.",,,,,,,
221984,HJ-50187-14,O,"Elaine Treharne (Project Director, 05/16/2013 - present)",Stanford University,Stanford,CA,94305,USA,11/13/2015,2014,"Global Currents: Cultures of Literary Networks, 1050-1900",Y3,"Computer Science, Interdisciplinary Studies, Other",271,Digging into Data,12,Digital Humanities,$0.00,$0.00,"$124,559.00",$0.00,"$124,559.00",$0.00,"$124,559.00",$0.00,1/1/2014 Ð 12/31/2015,"This project undertakes the cross-cultural study of literary networks in a global context, ranging from post-classical Islamic philosophy to the European Enlightenment. Integrating new image-processing techniques with social network analysis, we examine how different cultural epochs are characterized by unique networks of intellectual exchange. Research on ""world literature"" has become a central area of inquiry today within the humanities, and yet so far data-driven approaches have largely been absent from the field. Our combined approach of visual language processing and network modeling allows us to study the non-western and pre-print textual heritages so far resistant to large-scale data analysis as well as develop a new model of global comparative literature that preserves a sense of the world_s cultural differences.","To support: A collaborative project tracing the nature of literary networks across four major cultural domains: post-classical Islamic philosophy, Chinese women's writing from the Ming-Qing Dynasties, the Anglo-Saxon Middle-Ages, and the European Enlightenment. The project team includes humanities scholars and computer scientists from Stanford University (US), McGill University (Canada), _cole de Technologie Sup_rieure (Canada), and Groningen University (The Netherlands). The Canadian partners are requesting $249,942 from the Canadian funders (along with additional infrastructure funds from the Canada Fund for Innovation) and the Dutch partner is requesting _96,586 from the Netherlands Organisation for Scientific Research.",,,,,,,
212202,HJ-50067-12,O,"Bernice Hausman (Co Project Director, 07/06/2011 - present); E. Thomas Ewing (Project Director, 07/06/2011 - present)",Virginia Polytechnic Institute and State University,Blacksburg,VA,24061-2000,USA,11/11/2015,2012,An Epidemiology of Information: Data Mining the 1918 Influenza Pandemic,G1,"Interdisciplinary Studies, General",271,Digging into Data,12,Digital Humanities,$0.00,$0.00,"$123,778.00",$0.00,"$121,900.65",$0.00,"$121,900.65",$0.00,1/1/2012 Ð 6/30/2014,An Epidemiology of Information: Data Mining the 1918 Influenza Pandemic seeks to harness the power of data mining techniques with the interpretive analytics of the humanities and social sciences to understand how newspapers shaped public opinion and represented authoritative knowledge during this deadly pandemic. This project makes use of the more than 100 newspaper titles for 1918 available from Chronicling America at the United States Library of Congress and the Peel_s Prairie Provinces collection at the University of Alberta Library. The application of algorithmic techniques enables the domain expert to systematically explore a broad repository of data and identify qualitative features of the pandemic in the small scale as well as the genealogy of information flow in the large scale. This research can provide methods for understanding the spread of information and the flow of disease in other societies facing the threat of pandemics.,"To support: Using the digitized newspaper archives in the NEH-funded Chronicling America and Peel's Prairie Provinces, the project explores how the spread of information found in local newspapers about the 1918 influenza pandemic influenced policy makers and the general public. The project is led by scholars from the Virginia Polytechnic Institute and State University (US) and the University of Toronto (Canada) along with additional advisors from the University of Texas, McMaster University, Simon Fraser University, and the University of Alberta. The Canadian partner, the University of Toronto, is requesting $125,000 from SSHRC.",,,,,,,
212204,HJ-50069-12,O,"Randall Thompson (Project Director, 07/06/2011 - present)",Saint Luke's Mid-America Heart Institute,Kansas City,MO,64111-3220,USA,11/11/2015,2012,IMPACT Radiological Mummy Database,G1,"Interdisciplinary Studies, General",271,Digging into Data,12,Digital Humanities,$0.00,$0.00,"$84,566.00",$0.00,"$80,766.00",$0.00,"$80,766.00",$0.00,1/1/2012 Ð 6/30/2014,"The IMPACT (Internet-based Mummy Picture Archive and Communication Technology) Radiological Mummy Database Project is designed to provide mummy and medical researchers with a large-scale comparative database of medical imaging of mummified human remains. This departure from a case-study model for mummy studies will drive the field towards a large-scale comparative and epidemiological paradigm. The Canadian team will be investigating the evisceration and excerebration components of the Egyptian mummification tradition, and the US teams will apply the database to a greatly expanded study of atherosclerosis in ancient Egyptian mummies, as part of the IMPACT Ancient Health Research Group, and to the refinement of a novel system of diagnosis by consensus for mummified remains.","To support: The project represents a collaboration among anthropologists, archeologists, medical imaging specialists, and cardiologists from St. Luke's Mid America Heart Institute (US) and the University of Western Ontario (Canada). The goal is to build a large-scale database of digital images of mummies to investigate several research questions in Egyptology and other fields. The project is also requesting $80,917 from the Canadian funder.",,,,,,,
212220,HJ-50085-12,O,"Michael Cuthbert (Project Director, 07/06/2011 - present)",Massachusetts Institute of Technology,Cambridge,MA,02139-4307,USA,11/11/2015,2012,Electronic Locator of Vertical Interval Successions (ELVIS): The first large data-driven research project on musical style,G1,"Interdisciplinary Studies, General",271,Digging into Data,12,Digital Humanities,$0.00,$0.00,"$174,873.00",$0.00,"$167,565.00",$0.00,"$167,565.00",$0.00,2/1/2012 Ð 8/31/2014,,"To support: A project to study changes in Western musical style from 1300 to 1900, using the digitized collections of several large music repositories. The team would be led by scholars from the Massachusetts Institute of Technology (US), the University of Aberdeen (UK), and McGill University (Canada); an international advisory board also would serve as consultants for various repertoires and composers represented in the collections. The UK partner, the University of Aberdeen, is requesting _91,504 from the UK funding consortium and the Canadian partner, McGill University, is requesting $125,000 from SSHRC.",,,,,,,
212227,HJ-50092-12,O,"Katy Boerner (Co Project Director, 07/06/2011 - present); Colin Allen (Project Director, 07/06/2011 - present)","Indiana University, Bloomington",Bloomington,IN,47405,USA,11/11/2015,2012,Digging by Debating: Linking massive datasets to specific arguments,G1,"Interdisciplinary Studies, General",271,Digging into Data,12,Digital Humanities,"$125,000.00",$0.00,"$125,000.00",$0.00,"$125,000.00",$0.00,"$125,000.00",$0.00,4/1/2012 Ð 1/31/2014,"We will develop and implement a multi-scale workbench, called ""InterDebates"", with the goal of digging into data provided by hundreds of thousands, eventually millions, of digitized books, bibliographic databases of journal articles, and comprehensive reference works written by experts. Our hypotheses are: that detailed and identifiable arguments drive many aspects of research in the sciences and the humanities; that argumentative structures can be extracted from large datasets using a mixture of automated and social computing techniques; and, that the availability of such analyses will enable innovative interdisciplinary research, and may also play a role in supporting better-informed critical debates among students and the general public. A key challenge tackled by this project is thus to uncover and represent the argumentative structure of digitized documents, allowing users to find and interpret detailed arguments in the broad semantic landscape of books and articles.","To support: The development of a suite of semantic analytical tools that would allow researchers to study arguments and argumentative structure in digitized textual collections. The project is led by a team of scholars from Indiana University (US) and the University of East London (UK) with additional contributors from the University of London and the University of Dundee. The UK partner, the University of East London, is requesting _150,000 from the UK funding consortium.",,,,,,,
